"geo_value","time_value","value","cumsum"
"NE",2020-02-09,0,0
"NH",2020-02-09,0,0
"NJ",2020-02-09,0,0
"NM",2020-02-09,0,0
"NV",2020-02-09,0,0
"NY",2020-02-09,0,0
"OH",2020-02-09,0,0
"OK",2020-02-09,0,0
"OR",2020-02-09,0,0
"PA",2020-02-09,0,0
"RI",2020-02-09,0,0
"SC",2020-02-09,0,0
"SD",2020-02-09,0,0
"TN",2020-02-09,0,0
"TX",2020-02-09,0,0
"UT",2020-02-09,0,0
"VA",2020-02-09,0,0
"VT",2020-02-09,0,0
"WA",2020-02-09,0,1
"WI",2020-02-09,0,0
"WV",2020-02-09,0,0
"WY",2020-02-09,0,0
"AK",2020-02-10,0,0
"AL",2020-02-10,0,0
"AR",2020-02-10,0,0
"AZ",2020-02-10,0,1
"CA",2020-02-10,0,6
"CO",2020-02-10,0,0
"CT",2020-02-10,0,0
"DE",2020-02-10,0,0
"FL",2020-02-10,0,0
"GA",2020-02-10,0,0
"HI",2020-02-10,0,0
"IA",2020-02-10,0,0
"ID",2020-02-10,0,0
"IL",2020-02-10,0,2
"IN",2020-02-10,0,0
"KS",2020-02-10,0,0
"KY",2020-02-10,0,0
"LA",2020-02-10,0,0
"MA",2020-02-10,0,1
"MD",2020-02-10,0,0
"ME",2020-02-10,0,0
"MI",2020-02-10,0,0
"MN",2020-02-10,0,0
"MO",2020-02-10,0,0
"MS",2020-02-10,0,0
"MT",2020-02-10,0,0
"NC",2020-02-10,0,0
"ND",2020-02-10,0,0
"NE",2020-02-10,0,0
"NH",2020-02-10,0,0
"NJ",2020-02-10,0,0
"NM",2020-02-10,0,0
"NV",2020-02-10,0,0
"NY",2020-02-10,0,0
"OH",2020-02-10,0,0
"OK",2020-02-10,0,0
"OR",2020-02-10,0,0
"PA",2020-02-10,0,0
"RI",2020-02-10,0,0
"SC",2020-02-10,0,0
"SD",2020-02-10,0,0
"TN",2020-02-10,0,0
"TX",2020-02-10,0,0
"UT",2020-02-10,0,0
"VA",2020-02-10,0,0
"VT",2020-02-10,0,0
"WA",2020-02-10,0,1
"WI",2020-02-10,0,0
"WV",2020-02-10,0,0
"WY",2020-02-10,0,0
"AK",2020-02-11,0,0
"AL",2020-02-11,0,0
"AR",2020-02-11,0,0
"AZ",2020-02-11,0,1
"CA",2020-02-11,1,7
"CO",2020-02-11,0,0
"CT",2020-02-11,0,0
"DE",2020-02-11,0,0
"FL",2020-02-11,0,0
"GA",2020-02-11,0,0
"HI",2020-02-11,0,0
"IA",2020-02-11,0,0
"ID",2020-02-11,0,0
"IL",2020-02-11,0,2
"IN",2020-02-11,0,0
"KS",2020-02-11,0,0
"KY",2020-02-11,0,0
"LA",2020-02-11,0,0
"MA",2020-02-11,0,1
"MD",2020-02-11,0,0
"ME",2020-02-11,0,0
"MI",2020-02-11,0,0
"MN",2020-02-11,0,0
"MO",2020-02-11,0,0
"MS",2020-02-11,0,0
"MT",2020-02-11,0,0
"NC",2020-02-11,0,0
"ND",2020-02-11,0,0
"NE",2020-02-11,0,0
"NH",2020-02-11,0,0
"NJ",2020-02-11,0,0
"NM",2020-02-11,0,0
"NV",2020-02-11,0,0
"NY",2020-02-11,0,0
"OH",2020-02-11,0,0
"OK",2020-02-11,0,0
"OR",2020-02-11,0,0
"PA",2020-02-11,0,0
"RI",2020-02-11,0,0
"SC",2020-02-11,0,0
"SD",2020-02-11,0,0
"TN",2020-02-11,0,0
"TX",2020-02-11,0,0
"UT",2020-02-11,0,0
"VA",2020-02-11,0,0
"VT",2020-02-11,0,0
"WA",2020-02-11,0,1
"WI",2020-02-11,0,0
"WV",2020-02-11,0,0
"WY",2020-02-11,0,0
"AK",2020-02-12,0,0
"AL",2020-02-12,0,0
"AR",2020-02-12,0,0
"AZ",2020-02-12,0,1
"CA",2020-02-12,0,7
"CO",2020-02-12,0,0
"CT",2020-02-12,0,0
"DE",2020-02-12,0,0
"FL",2020-02-12,0,0
"GA",2020-02-12,0,0
"HI",2020-02-12,0,0
"IA",2020-02-12,0,0
"ID",2020-02-12,0,0
"IL",2020-02-12,0,2
"IN",2020-02-12,0,0
"KS",2020-02-12,0,0
"KY",2020-02-12,0,0
"LA",2020-02-12,0,0
"MA",2020-02-12,0,1
"MD",2020-02-12,0,0
"ME",2020-02-12,0,0
"MI",2020-02-12,0,0
"MN",2020-02-12,0,0
"MO",2020-02-12,0,0
"MS",2020-02-12,0,0
"MT",2020-02-12,0,0
"NC",2020-02-12,0,0
"ND",2020-02-12,0,0
"NE",2020-02-12,0,0
"NH",2020-02-12,0,0
"NJ",2020-02-12,0,0
"NM",2020-02-12,0,0
"NV",2020-02-12,0,0
"NY",2020-02-12,0,0
"OH",2020-02-12,0,0
"OK",2020-02-12,0,0
"OR",2020-02-12,0,0
"PA",2020-02-12,0,0
"RI",2020-02-12,0,0
"SC",2020-02-12,0,0
"SD",2020-02-12,0,0
"TN",2020-02-12,0,0
"TX",2020-02-12,0,0
"UT",2020-02-12,0,0
"VA",2020-02-12,0,0
"VT",2020-02-12,0,0
"WA",2020-02-12,0,1
"WI",2020-02-12,0,0
"WV",2020-02-12,0,0
"WY",2020-02-12,0,0
"AK",2020-02-13,0,0
"AL",2020-02-13,0,0
"AR",2020-02-13,0,0
"AZ",2020-02-13,0,1
"CA",2020-02-13,1,8
"CO",2020-02-13,0,0
"CT",2020-02-13,0,0
"DE",2020-02-13,0,0
"FL",2020-02-13,0,0
"GA",2020-02-13,0,0
"HI",2020-02-13,0,0
"IA",2020-02-13,0,0
"ID",2020-02-13,0,0
"IL",2020-02-13,0,2
"IN",2020-02-13,0,0
"KS",2020-02-13,0,0
"KY",2020-02-13,0,0
"LA",2020-02-13,0,0
"MA",2020-02-13,0,1
"MD",2020-02-13,0,0
"ME",2020-02-13,0,0
"MI",2020-02-13,0,0
"MN",2020-02-13,0,0
"MO",2020-02-13,0,0
"MS",2020-02-13,0,0
"MT",2020-02-13,0,0
"NC",2020-02-13,0,0
"ND",2020-02-13,0,0
"NE",2020-02-13,0,0
"NH",2020-02-13,0,0
"NJ",2020-02-13,0,0
"NM",2020-02-13,0,0
"NV",2020-02-13,0,0
"NY",2020-02-13,0,0
"OH",2020-02-13,0,0
"OK",2020-02-13,0,0
"OR",2020-02-13,0,0
"PA",2020-02-13,0,0
"RI",2020-02-13,0,0
"SC",2020-02-13,0,0
"SD",2020-02-13,0,0
"TN",2020-02-13,0,0
"TX",2020-02-13,0,0
"UT",2020-02-13,0,0
"VA",2020-02-13,0,0
"VT",2020-02-13,0,0
"WA",2020-02-13,0,1
"WI",2020-02-13,0,0
"WV",2020-02-13,0,0
"WY",2020-02-13,0,0
"AK",2020-02-14,0,0
"AL",2020-02-14,0,0
"AR",2020-02-14,0,0
"AZ",2020-02-14,0,1
"CA",2020-02-14,0,8
"CO",2020-02-14,0,0
"CT",2020-02-14,0,0
"DE",2020-02-14,0,0
"FL",2020-02-14,0,0
"GA",2020-02-14,0,0
"HI",2020-02-14,0,0
"IA",2020-02-14,0,0
"ID",2020-02-14,0,0
"IL",2020-02-14,0,2
"IN",2020-02-14,0,0
"KS",2020-02-14,0,0
"KY",2020-02-14,0,0
"LA",2020-02-14,0,0
"MA",2020-02-14,0,1
"MD",2020-02-14,0,0
"ME",2020-02-14,0,0
"MI",2020-02-14,0,0
"MN",2020-02-14,0,0
"MO",2020-02-14,0,0
"MS",2020-02-14,0,0
"MT",2020-02-14,0,0
"NC",2020-02-14,0,0
"ND",2020-02-14,0,0
"NE",2020-02-14,0,0
"NH",2020-02-14,0,0
"NJ",2020-02-14,0,0
"NM",2020-02-14,0,0
"NV",2020-02-14,0,0
"NY",2020-02-14,0,0
"OH",2020-02-14,0,0
"OK",2020-02-14,0,0
"OR",2020-02-14,0,0
"PA",2020-02-14,0,0
"RI",2020-02-14,0,0
"SC",2020-02-14,0,0
"SD",2020-02-14,0,0
"TN",2020-02-14,0,0
"TX",2020-02-14,0,0
"UT",2020-02-14,0,0
"VA",2020-02-14,0,0
"VT",2020-02-14,0,0
"WA",2020-02-14,0,1
"WI",2020-02-14,0,0
"WV",2020-02-14,0,0
"WY",2020-02-14,0,0
"AK",2020-02-15,0,0
"AL",2020-02-15,0,0
"AR",2020-02-15,0,0
"AZ",2020-02-15,0,1
"CA",2020-02-15,0,8
"CO",2020-02-15,0,0
"CT",2020-02-15,0,0
"DE",2020-02-15,0,0
"FL",2020-02-15,0,0
"GA",2020-02-15,0,0
"HI",2020-02-15,0,0
"IA",2020-02-15,0,0
"ID",2020-02-15,0,0
"IL",2020-02-15,0,2
"IN",2020-02-15,0,0
"KS",2020-02-15,0,0
"KY",2020-02-15,0,0
"LA",2020-02-15,0,0
"MA",2020-02-15,0,1
"MD",2020-02-15,0,0
"ME",2020-02-15,0,0
"MI",2020-02-15,0,0
"MN",2020-02-15,0,0
"MO",2020-02-15,0,0
"MS",2020-02-15,0,0
"MT",2020-02-15,0,0
"NC",2020-02-15,0,0
"ND",2020-02-15,0,0
"NE",2020-02-15,0,0
"NH",2020-02-15,0,0
"NJ",2020-02-15,0,0
"NM",2020-02-15,0,0
"NV",2020-02-15,0,0
"NY",2020-02-15,0,0
"OH",2020-02-15,0,0
"OK",2020-02-15,0,0
"OR",2020-02-15,0,0
"PA",2020-02-15,0,0
"RI",2020-02-15,0,0
"SC",2020-02-15,0,0
"SD",2020-02-15,0,0
"TN",2020-02-15,0,0
"TX",2020-02-15,0,0
"UT",2020-02-15,0,0
"VA",2020-02-15,0,0
"VT",2020-02-15,0,0
"WA",2020-02-15,0,1
"WI",2020-02-15,0,0
"WV",2020-02-15,0,0
"WY",2020-02-15,0,0
"AK",2020-02-16,0,0
"AL",2020-02-16,0,0
"AR",2020-02-16,0,0
"AZ",2020-02-16,0,1
"CA",2020-02-16,0,8
"CO",2020-02-16,0,0
"CT",2020-02-16,0,0
"DE",2020-02-16,0,0
"FL",2020-02-16,0,0
"GA",2020-02-16,0,0
"HI",2020-02-16,0,0
"IA",2020-02-16,0,0
"ID",2020-02-16,0,0
"IL",2020-02-16,0,2
"IN",2020-02-16,0,0
"KS",2020-02-16,0,0
"KY",2020-02-16,0,0
"LA",2020-02-16,0,0
"MA",2020-02-16,0,1
"MD",2020-02-16,0,0
"ME",2020-02-16,0,0
"MI",2020-02-16,0,0
"MN",2020-02-16,0,0
"MO",2020-02-16,0,0
"MS",2020-02-16,0,0
"MT",2020-02-16,0,0
"NC",2020-02-16,0,0
"ND",2020-02-16,0,0
"NE",2020-02-16,0,0
"NH",2020-02-16,0,0
"NJ",2020-02-16,0,0
"NM",2020-02-16,0,0
"NV",2020-02-16,0,0
"NY",2020-02-16,0,0
"OH",2020-02-16,0,0
"OK",2020-02-16,0,0
"OR",2020-02-16,0,0
"PA",2020-02-16,0,0
"RI",2020-02-16,0,0
"SC",2020-02-16,0,0
"SD",2020-02-16,0,0
"TN",2020-02-16,0,0
"TX",2020-02-16,0,0
"UT",2020-02-16,0,0
"VA",2020-02-16,0,0
"VT",2020-02-16,0,0
"WA",2020-02-16,0,1
"WI",2020-02-16,0,0
"WV",2020-02-16,0,0
"WY",2020-02-16,0,0
"AK",2020-02-17,0,0
"AL",2020-02-17,0,0
"AR",2020-02-17,0,0
"AZ",2020-02-17,0,1
"CA",2020-02-17,0,8
"CO",2020-02-17,0,0
"CT",2020-02-17,0,0
"DE",2020-02-17,0,0
"FL",2020-02-17,0,0
"GA",2020-02-17,0,0
"HI",2020-02-17,0,0
"IA",2020-02-17,0,0
"ID",2020-02-17,0,0
"IL",2020-02-17,0,2
"IN",2020-02-17,0,0
"KS",2020-02-17,0,0
"KY",2020-02-17,0,0
"LA",2020-02-17,0,0
"MA",2020-02-17,0,1
"MD",2020-02-17,0,0
"ME",2020-02-17,0,0
"MI",2020-02-17,0,0
"MN",2020-02-17,0,0
"MO",2020-02-17,0,0
"MS",2020-02-17,0,0
"MT",2020-02-17,0,0
"NC",2020-02-17,0,0
"ND",2020-02-17,0,0
"NE",2020-02-17,0,0
"NH",2020-02-17,0,0
"NJ",2020-02-17,0,0
"NM",2020-02-17,0,0
"NV",2020-02-17,0,0
"NY",2020-02-17,0,0
"OH",2020-02-17,0,0
"OK",2020-02-17,0,0
"OR",2020-02-17,0,0
"PA",2020-02-17,0,0
"RI",2020-02-17,0,0
"SC",2020-02-17,0,0
"SD",2020-02-17,0,0
"TN",2020-02-17,0,0
"TX",2020-02-17,0,0
"UT",2020-02-17,0,0
"VA",2020-02-17,0,0
"VT",2020-02-17,0,0
"WA",2020-02-17,0,1
"WI",2020-02-17,0,0
"WV",2020-02-17,0,0
"WY",2020-02-17,0,0
"AK",2020-02-18,0,0
"AL",2020-02-18,0,0
"AR",2020-02-18,0,0
"AZ",2020-02-18,0,1
"CA",2020-02-18,0,8
"CO",2020-02-18,0,0
"CT",2020-02-18,0,0
"DE",2020-02-18,0,0
"FL",2020-02-18,0,0
"GA",2020-02-18,0,0
"HI",2020-02-18,0,0
"IA",2020-02-18,0,0
"ID",2020-02-18,0,0
"IL",2020-02-18,0,2
"IN",2020-02-18,0,0
"KS",2020-02-18,0,0
"KY",2020-02-18,0,0
"LA",2020-02-18,0,0
"MA",2020-02-18,0,1
"MD",2020-02-18,0,0
"ME",2020-02-18,0,0
"MI",2020-02-18,0,0
"MN",2020-02-18,0,0
"MO",2020-02-18,0,0
"MS",2020-02-18,0,0
"MT",2020-02-18,0,0
"NC",2020-02-18,0,0
"ND",2020-02-18,0,0
"NE",2020-02-18,0,0
"NH",2020-02-18,0,0
"NJ",2020-02-18,0,0
"NM",2020-02-18,0,0
"NV",2020-02-18,0,0
"NY",2020-02-18,0,0
"OH",2020-02-18,0,0
"OK",2020-02-18,0,0
"OR",2020-02-18,0,0
"PA",2020-02-18,0,0
"RI",2020-02-18,0,0
"SC",2020-02-18,0,0
"SD",2020-02-18,0,0
"TN",2020-02-18,0,0
"TX",2020-02-18,0,0
"UT",2020-02-18,0,0
"VA",2020-02-18,0,0
"VT",2020-02-18,0,0
"WA",2020-02-18,0,1
"WI",2020-02-18,0,0
"WV",2020-02-18,0,0
"WY",2020-02-18,0,0
"AK",2020-02-19,0,0
"AL",2020-02-19,0,0
"AR",2020-02-19,0,0
"AZ",2020-02-19,0,1
"CA",2020-02-19,0,8
"CO",2020-02-19,0,0
"CT",2020-02-19,0,0
"DE",2020-02-19,0,0
"FL",2020-02-19,0,0
"GA",2020-02-19,0,0
"HI",2020-02-19,0,0
"IA",2020-02-19,0,0
"ID",2020-02-19,0,0
"IL",2020-02-19,0,2
"IN",2020-02-19,0,0
"KS",2020-02-19,0,0
"KY",2020-02-19,0,0
"LA",2020-02-19,0,0
"MA",2020-02-19,0,1
"MD",2020-02-19,0,0
"ME",2020-02-19,0,0
"MI",2020-02-19,0,0
"MN",2020-02-19,0,0
"MO",2020-02-19,0,0
"MS",2020-02-19,0,0
"MT",2020-02-19,0,0
"NC",2020-02-19,0,0
"ND",2020-02-19,0,0
"NE",2020-02-19,0,0
"NH",2020-02-19,0,0
"NJ",2020-02-19,0,0
"NM",2020-02-19,0,0
"NV",2020-02-19,0,0
"NY",2020-02-19,0,0
"OH",2020-02-19,0,0
"OK",2020-02-19,0,0
"OR",2020-02-19,0,0
"PA",2020-02-19,0,0
"RI",2020-02-19,0,0
"SC",2020-02-19,0,0
"SD",2020-02-19,0,0
"TN",2020-02-19,0,0
"TX",2020-02-19,0,0
"UT",2020-02-19,0,0
"VA",2020-02-19,0,0
"VT",2020-02-19,0,0
"WA",2020-02-19,0,1
"WI",2020-02-19,0,0
"WV",2020-02-19,0,0
"WY",2020-02-19,0,0
"AK",2020-02-20,0,0
"AL",2020-02-20,0,0
"AR",2020-02-20,0,0
"AZ",2020-02-20,0,1
"CA",2020-02-20,0,8
"CO",2020-02-20,0,0
"CT",2020-02-20,0,0
"DE",2020-02-20,0,0
"FL",2020-02-20,0,0
"GA",2020-02-20,0,0
"HI",2020-02-20,0,0
"IA",2020-02-20,0,0
"ID",2020-02-20,0,0
"IL",2020-02-20,0,2
"IN",2020-02-20,0,0
"KS",2020-02-20,0,0
"KY",2020-02-20,0,0
"LA",2020-02-20,0,0
"MA",2020-02-20,0,1
"MD",2020-02-20,0,0
"ME",2020-02-20,0,0
"MI",2020-02-20,0,0
"MN",2020-02-20,0,0
"MO",2020-02-20,0,0
"MS",2020-02-20,0,0
"MT",2020-02-20,0,0
"NC",2020-02-20,0,0
"ND",2020-02-20,0,0
"NE",2020-02-20,0,0
"NH",2020-02-20,0,0
"NJ",2020-02-20,0,0
"NM",2020-02-20,0,0
"NV",2020-02-20,0,0
"NY",2020-02-20,0,0
"OH",2020-02-20,0,0
"OK",2020-02-20,0,0
"OR",2020-02-20,0,0
"PA",2020-02-20,0,0
"RI",2020-02-20,0,0
"SC",2020-02-20,0,0
"SD",2020-02-20,0,0
"TN",2020-02-20,0,0
"TX",2020-02-20,0,0
"UT",2020-02-20,0,0
"VA",2020-02-20,0,0
"VT",2020-02-20,0,0
"WA",2020-02-20,0,1
"WI",2020-02-20,0,0
"WV",2020-02-20,0,0
"WY",2020-02-20,0,0
"AK",2020-02-21,0,0
"AL",2020-02-21,0,0
"AR",2020-02-21,0,0
"AZ",2020-02-21,0,1
"CA",2020-02-21,0,8
"CO",2020-02-21,0,0
"CT",2020-02-21,0,0
"DE",2020-02-21,0,0
"FL",2020-02-21,0,0
"GA",2020-02-21,0,0
"HI",2020-02-21,0,0
"IA",2020-02-21,0,0
"ID",2020-02-21,0,0
"IL",2020-02-21,0,2
"IN",2020-02-21,0,0
"KS",2020-02-21,0,0
"KY",2020-02-21,0,0
"LA",2020-02-21,0,0
"MA",2020-02-21,0,1
"MD",2020-02-21,0,0
"ME",2020-02-21,0,0
"MI",2020-02-21,0,0
"MN",2020-02-21,0,0
"MO",2020-02-21,0,0
"MS",2020-02-21,0,0
"MT",2020-02-21,0,0
"NC",2020-02-21,0,0
"ND",2020-02-21,0,0
"NE",2020-02-21,0,0
"NH",2020-02-21,0,0
"NJ",2020-02-21,0,0
"NM",2020-02-21,0,0
"NV",2020-02-21,0,0
"NY",2020-02-21,0,0
"OH",2020-02-21,0,0
"OK",2020-02-21,0,0
"OR",2020-02-21,0,0
"PA",2020-02-21,0,0
"RI",2020-02-21,0,0
"SC",2020-02-21,0,0
"SD",2020-02-21,0,0
"TN",2020-02-21,0,0
"TX",2020-02-21,0,0
"UT",2020-02-21,0,0
"VA",2020-02-21,0,0
"VT",2020-02-21,0,0
"WA",2020-02-21,0,1
"WI",2020-02-21,0,0
"WV",2020-02-21,0,0
"WY",2020-02-21,0,0
"AK",2020-02-22,0,0
"AL",2020-02-22,0,0
"AR",2020-02-22,0,0
"AZ",2020-02-22,0,1
"CA",2020-02-22,0,8
"CO",2020-02-22,0,0
"CT",2020-02-22,0,0
"DE",2020-02-22,0,0
"FL",2020-02-22,0,0
"GA",2020-02-22,0,0
"HI",2020-02-22,0,0
"IA",2020-02-22,0,0
"ID",2020-02-22,0,0
"IL",2020-02-22,0,2
"IN",2020-02-22,0,0
"KS",2020-02-22,0,0
"KY",2020-02-22,0,0
"LA",2020-02-22,0,0
"MA",2020-02-22,0,1
"MD",2020-02-22,0,0
"ME",2020-02-22,0,0
"MI",2020-02-22,0,0
"MN",2020-02-22,0,0
"MO",2020-02-22,0,0
"MS",2020-02-22,0,0
"MT",2020-02-22,0,0
"NC",2020-02-22,0,0
"ND",2020-02-22,0,0
"NE",2020-02-22,0,0
"NH",2020-02-22,0,0
"NJ",2020-02-22,0,0
"NM",2020-02-22,0,0
"NV",2020-02-22,0,0
"NY",2020-02-22,0,0
"OH",2020-02-22,0,0
"OK",2020-02-22,0,0
"OR",2020-02-22,0,0
"PA",2020-02-22,0,0
"RI",2020-02-22,0,0
"SC",2020-02-22,0,0
"SD",2020-02-22,0,0
"TN",2020-02-22,0,0
"TX",2020-02-22,0,0
"UT",2020-02-22,0,0
"VA",2020-02-22,0,0
"VT",2020-02-22,0,0
"WA",2020-02-22,0,1
"WI",2020-02-22,0,0
"WV",2020-02-22,0,0
"WY",2020-02-22,0,0
"AK",2020-02-23,0,0
"AL",2020-02-23,0,0
"AR",2020-02-23,0,0
"AZ",2020-02-23,0,1
"CA",2020-02-23,0,8
"CO",2020-02-23,0,0
"CT",2020-02-23,0,0
"DE",2020-02-23,0,0
"FL",2020-02-23,0,0
"GA",2020-02-23,0,0
"HI",2020-02-23,0,0
"IA",2020-02-23,0,0
"ID",2020-02-23,0,0
"IL",2020-02-23,0,2
"IN",2020-02-23,0,0
"KS",2020-02-23,0,0
"KY",2020-02-23,0,0
"LA",2020-02-23,0,0
"MA",2020-02-23,0,1
"MD",2020-02-23,0,0
"ME",2020-02-23,0,0
"MI",2020-02-23,0,0
"MN",2020-02-23,0,0
"MO",2020-02-23,0,0
"MS",2020-02-23,0,0
"MT",2020-02-23,0,0
"NC",2020-02-23,0,0
"ND",2020-02-23,0,0
"NE",2020-02-23,0,0
"NH",2020-02-23,0,0
"NJ",2020-02-23,0,0
"NM",2020-02-23,0,0
"NV",2020-02-23,0,0
"NY",2020-02-23,0,0
"OH",2020-02-23,0,0
"OK",2020-02-23,0,0
"OR",2020-02-23,0,0
"PA",2020-02-23,0,0
"RI",2020-02-23,0,0
"SC",2020-02-23,0,0
"SD",2020-02-23,0,0
"TN",2020-02-23,0,0
"TX",2020-02-23,0,0
"UT",2020-02-23,0,0
"VA",2020-02-23,0,0
"VT",2020-02-23,0,0
"WA",2020-02-23,0,1
"WI",2020-02-23,0,0
"WV",2020-02-23,0,0
"WY",2020-02-23,0,0
"AK",2020-02-24,0,0
"AL",2020-02-24,0,0
"AR",2020-02-24,0,0
"AZ",2020-02-24,0,1
"CA",2020-02-24,1,9
"CO",2020-02-24,0,0
"CT",2020-02-24,0,0
"DE",2020-02-24,0,0
"FL",2020-02-24,0,0
"GA",2020-02-24,0,0
"HI",2020-02-24,0,0
"IA",2020-02-24,0,0
"ID",2020-02-24,0,0
"IL",2020-02-24,0,2
"IN",2020-02-24,0,0
"KS",2020-02-24,0,0
"KY",2020-02-24,0,0
"LA",2020-02-24,0,0
"MA",2020-02-24,0,1
"MD",2020-02-24,0,0
"ME",2020-02-24,0,0
"MI",2020-02-24,0,0
"MN",2020-02-24,0,0
"MO",2020-02-24,0,0
"MS",2020-02-24,0,0
"MT",2020-02-24,0,0
"NC",2020-02-24,0,0
"ND",2020-02-24,0,0
"NE",2020-02-24,0,0
"NH",2020-02-24,0,0
"NJ",2020-02-24,0,0
"NM",2020-02-24,0,0
"NV",2020-02-24,0,0
"NY",2020-02-24,0,0
"OH",2020-02-24,0,0
"OK",2020-02-24,0,0
"OR",2020-02-24,0,0
"PA",2020-02-24,0,0
"RI",2020-02-24,0,0
"SC",2020-02-24,0,0
"SD",2020-02-24,0,0
"TN",2020-02-24,0,0
"TX",2020-02-24,0,0
"UT",2020-02-24,0,0
"VA",2020-02-24,0,0
"VT",2020-02-24,0,0
"WA",2020-02-24,0,1
"WI",2020-02-24,0,0
"WV",2020-02-24,0,0
"WY",2020-02-24,0,0
"AK",2020-02-25,0,0
"AL",2020-02-25,0,0
"AR",2020-02-25,0,0
"AZ",2020-02-25,0,1
"CA",2020-02-25,1,10
"CO",2020-02-25,0,0
"CT",2020-02-25,0,0
"DE",2020-02-25,0,0
"FL",2020-02-25,0,0
"GA",2020-02-25,0,0
"HI",2020-02-25,0,0
"IA",2020-02-25,0,0
"ID",2020-02-25,0,0
"IL",2020-02-25,0,2
"IN",2020-02-25,0,0
"KS",2020-02-25,0,0
"KY",2020-02-25,0,0
"LA",2020-02-25,0,0
"MA",2020-02-25,0,1
"MD",2020-02-25,0,0
"ME",2020-02-25,0,0
"MI",2020-02-25,0,0
"MN",2020-02-25,0,0
"MO",2020-02-25,0,0
"MS",2020-02-25,0,0
"MT",2020-02-25,0,0
"NC",2020-02-25,0,0
"ND",2020-02-25,0,0
"NE",2020-02-25,0,0
"NH",2020-02-25,0,0
"NJ",2020-02-25,0,0
"NM",2020-02-25,0,0
"NV",2020-02-25,0,0
"NY",2020-02-25,0,0
"OH",2020-02-25,0,0
"OK",2020-02-25,0,0
"OR",2020-02-25,0,0
"PA",2020-02-25,0,0
"RI",2020-02-25,0,0
"SC",2020-02-25,0,0
"SD",2020-02-25,0,0
"TN",2020-02-25,0,0
"TX",2020-02-25,0,0
"UT",2020-02-25,0,0
"VA",2020-02-25,0,0
"VT",2020-02-25,0,0
"WA",2020-02-25,0,1
"WI",2020-02-25,0,0
"WV",2020-02-25,0,0
"WY",2020-02-25,0,0
"AK",2020-02-26,0,0
"AL",2020-02-26,0,0
"AR",2020-02-26,0,0
"AZ",2020-02-26,0,1
"CA",2020-02-26,1,11
"CO",2020-02-26,0,0
"CT",2020-02-26,0,0
"DE",2020-02-26,0,0
"FL",2020-02-26,0,0
"GA",2020-02-26,0,0
"HI",2020-02-26,0,0
"IA",2020-02-26,0,0
"ID",2020-02-26,0,0
"IL",2020-02-26,0,2
"IN",2020-02-26,0,0
"KS",2020-02-26,0,0
"KY",2020-02-26,0,0
"LA",2020-02-26,0,0
"MA",2020-02-26,0,1
"MD",2020-02-26,0,0
"ME",2020-02-26,0,0
"MI",2020-02-26,0,0
"MN",2020-02-26,0,0
"MO",2020-02-26,0,0
"MS",2020-02-26,0,0
"MT",2020-02-26,0,0
"NC",2020-02-26,0,0
"ND",2020-02-26,0,0
"NE",2020-02-26,0,0
"NH",2020-02-26,0,0
"NJ",2020-02-26,0,0
"NM",2020-02-26,0,0
"NV",2020-02-26,0,0
"NY",2020-02-26,0,0
"OH",2020-02-26,0,0
"OK",2020-02-26,0,0
"OR",2020-02-26,0,0
"PA",2020-02-26,0,0
"RI",2020-02-26,0,0
"SC",2020-02-26,0,0
"SD",2020-02-26,0,0
"TN",2020-02-26,0,0
"TX",2020-02-26,0,0
"UT",2020-02-26,0,0
"VA",2020-02-26,0,0
"VT",2020-02-26,0,0
"WA",2020-02-26,0,1
"WI",2020-02-26,0,0
"WV",2020-02-26,0,0
"WY",2020-02-26,0,0
"AK",2020-02-27,0,0
"AL",2020-02-27,0,0
"AR",2020-02-27,0,0
"AZ",2020-02-27,0,1
"CA",2020-02-27,0,11
"CO",2020-02-27,0,0
"CT",2020-02-27,0,0
"DE",2020-02-27,0,0
"FL",2020-02-27,0,0
"GA",2020-02-27,0,0
"HI",2020-02-27,0,0
"IA",2020-02-27,0,0
"ID",2020-02-27,0,0
"IL",2020-02-27,0,2
"IN",2020-02-27,0,0
"KS",2020-02-27,0,0
"KY",2020-02-27,0,0
"LA",2020-02-27,0,0
"MA",2020-02-27,0,1
"MD",2020-02-27,0,0
"ME",2020-02-27,0,0
"MI",2020-02-27,0,0
"MN",2020-02-27,0,0
"MO",2020-02-27,0,0
"MS",2020-02-27,0,0
"MT",2020-02-27,0,0
"NC",2020-02-27,0,0
"ND",2020-02-27,0,0
"NE",2020-02-27,0,0
"NH",2020-02-27,0,0
"NJ",2020-02-27,0,0
"NM",2020-02-27,0,0
"NV",2020-02-27,0,0
"NY",2020-02-27,0,0
"OH",2020-02-27,0,0
"OK",2020-02-27,0,0
"OR",2020-02-27,0,0
"PA",2020-02-27,0,0
"RI",2020-02-27,0,0
"SC",2020-02-27,0,0
"SD",2020-02-27,0,0
"TN",2020-02-27,0,0
"TX",2020-02-27,0,0
"UT",2020-02-27,0,0
"VA",2020-02-27,0,0
"VT",2020-02-27,0,0
"WA",2020-02-27,0,1
"WI",2020-02-27,0,0
"WV",2020-02-27,0,0
"WY",2020-02-27,0,0
"AK",2020-02-28,0,0
"AL",2020-02-28,0,0
"AR",2020-02-28,0,0
"AZ",2020-02-28,0,1
"CA",2020-02-28,0,11
"CO",2020-02-28,0,0
"CT",2020-02-28,0,0
